id;nome;tipo;pai;min;max;regex;namespace;ativo
900;CFOP;E;895;1;1;^(1000|1100|1101|1102|1111|1113|1116|1117|1118|1120|1121|1122|1124|1125|1126|1128|1150|1151|1152|1153|1154|1200|1201|1202|1203|1204|1205|1206|1207|1208|1209|1250|1251|1252|1253|1254|1255|1256|1257|1300|1301|1302|1303|1304|1305|1306|1350|1351|1352|1353|1354|1355|1356|1360|1400|1401|1403|1406|1407|1408|1409|1410|1411|1414|1415|1450|1451|1452|1500|1501|1503|1504|1505|1506|1550|1551|1552|1553|1554|1555|1556|1557|1600|1601|1602|1603|1604|1605|1652|1653|1658|1659|1660|1661|1662|1663|1664|1900|1901|1902|1903|1904|1905|1906|1907|1908|1909|1910|1911|1912|1913|1914|1915|1916|1917|1918|1919|1920|1921|1922|1923|1924|1925|1926|1931|1932|1933|1949|2000|2100|2101|2102|2111|2113|2116|2117|2118|2120|2121|2122|2124|2125|2126|2150|2151|2152|2153|2154|2200|2201|2202|2203|2204|2205|2206|2207|2208|2209|2250|2251|2252|2253|2254|2255|2256|2257|2300|2301|2302|2303|2304|2305|2306|2351|2352|2353|2354|2355|2356|2400|2401|2403|2406|2407|2408|2409|2410|2411|2414|2415|2500|2501|2503|2504|2505|2506|2550|2551|2552|2553|2554|2555|2556|2557|2600|2603|2651|2652|2653|2658|2659|2660|2661|2662|2663|2664|2900|2901|2902|2903|2904|2905|2906|2907|2908|2909|2910|2911|2912|2913|2914|2915|2916|2917|2918|2919|2920|2921|2922|2923|2924|2925|2931|2932|2933|2949|3000|3100|3101|3102|3126|3127|3200|3201|3202|3205|3206|3207|3211|3250|3251|3300|3301|3350|3351|3352|3353|3354|3355|3356|3500|3503|3550|3551|3553|3556|3651|3652|3653|3900|3930|3949|5000|5100|5101|5102|5103|5104|5105|5106|5109|5110|5111|5112|5113|5114|5115|5116|5117|5118|5119|5120|5122|5123|5124|5125|5150|5151|5152|5153|5155|5156|5200|5201|5202|5205|5206|5207|5208|5209|5210|5250|5251|5252|5253|5254|5255|5256|5257|5258|5300|5301|5302|5303|5304|5305|5306|5307|5350|5351|5352|5353|5354|5355|5356|5357|5359|5360|5400|5401|5402|5403|5405|5408|5409|5410|5411|5412|5413|5414|5415|5450|5451|5500|5501|5502|5503|5504|5505|5550|5551|5552|5553|5554|5555|5556|5557|5600|5601|5602|5603|5605|5606|5651|5652|5653|5654|5655|5656|5657|5658|5659|5660|5661|5662|5663|5664|5665|5666|5900|5901|5902|5903|5904|5905|5906|5907|5908|5909|5910|5911|5912|5913|5914|5915|5916|5917|5918|5919|5920|5921|5922|5923|5924|5925|5926|5927|5928|5929|5931|5932|5933|5949|6000|6100|6101|6102|6103|6104|6105|6106|6107|6108|6109|6110|6111|6112|6113|6114|6115|6116|6117|6118|6119|6120|6122|6123|6124|6125|6150|6151|6152|6153|6155|6156|6200|6201|6202|6205|6206|6207|6208|6209|6210|6250|6251|6252|6253|6254|6255|6256|6257|6258|6300|6301|6302|6303|6304|6305|6306|6307|6350|6351|6352|6353|6354|6355|6356|6357|6359|6400|6401|6402|6403|6404|6408|6409|6410|6411|6412|6413|6414|6415|6500|6501|6502|6503|6504|6505|6550|6551|6552|6553|6554|6555|6556|6557|6600|6603|6651|6652|6653|6654|6655|6656|6657|6658|6659|6660|6661|6662|6663|6664|6665|6666|6900|6901|6902|6903|6904|6905|6906|6907|6908|6909|6910|6911|6912|6913|6914|6915|6916|6917|6918|6919|6920|6921|6922|6923|6924|6925|6929|6931|6932|6933|6949|7000|7100|7101|7102|7105|7106|7127|7200|7201|7202|7205|7206|7207|7210|7211|7250|7251|7300|7301|7350|7358|7500|7501|7550|7551|7553|7556|7651|7654|7900|7930|7949)$;;1
901;cMunFG;E;895;1;1;^[0-9]{7}$;;1
902;grupo_veic_transp;CGO;885;0;1;;;1
903;veicTransp;G;902;0;1;;;1
904;placa;E;903;1;1;^[A-Z]{2,3}[0-9]{4}|[A-Z]{3,4}[0-9]{3}$;;1
905;UF;E;903;1;1;^(RO|AC|AM|RR|PA|AP|TO|MA|PI|CE|RN|PB|PE|AL|SE|BA|MG|ES|RJ|SP|PR|SC|RS|MS|MT|GO|DF|EX)$;;1
906;RNTC;E;903;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,18}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
907;reboque;G;902;0;5;;;1
908;placa;E;907;1;1;^[A-Z]{2,3}[0-9]{4}|[A-Z]{3,4}[0-9]{3}$;;1
909;UF;E;907;1;1;^(RO|AC|AM|RR|PA|AP|TO|MA|PI|CE|RN|PB|PE|AL|SE|BA|MG|ES|RJ|SP|PR|SC|RS|MS|MT|GO|DF|EX)$;;1
910;RNTC;E;907;0;1;^[a-zA-Z0-9]{1,20}$;;1
911;grupo_vagao;CGO;885;0;1;;;1
912;vagao;CE;911;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,18}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
913;grupo_balsa;CGO;885;0;1;;;1
914;balsa;CE;913;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,18}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
915;vol;G;885;0;5000;;;1
916;qVol;E;915;0;1;^[0-9]{1,15}$;;1
917;esp;E;915;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
918;marca;E;915;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
919;nVol;E;915;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
920;pesoL;E;915;0;1;^(0|[1-9][0-9]{0,11})\.[0-9]{3}$;;1
921;pesoB;E;915;0;1;^(0|[1-9][0-9]{0,11})\.[0-9]{3}$;;1
922;lacres;G;915;0;5000;;;1
923;nLacre;E;922;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
924;cobr;G;163;0;1;;;1
925;fat;G;924;0;1;;;1
926;nFat;E;925;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
927;vOrig;E;925;0;1;^0\.[0-9]{1}[1-9]{1}|0\.[1-9]{1}[0-9]{1}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
928;vDesc;E;925;0;1;^0\.[0-9]{1}[1-9]{1}|0\.[1-9]{1}[0-9]{1}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
929;vLiq;E;925;0;1;^0\.[0-9]{1}[1-9]{1}|0\.[1-9]{1}[0-9]{1}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
930;dup;G;924;0;120;;;1
931;nDup;E;930;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
932;dVenc;E;930;0;1;^(((20(([02468][048])|([13579][26]))-02-29))|(20[0-9][0-9])-((((0[1-9])|(1[0-2]))-((0[1-9])|(1\d)|(2[0-8])))|((((0[13578])|(1[02]))-31)|(((0[1,3-9])|(1[0-2]))-(29|30)))))$;;1
933;vDup;E;930;1;1;^0\.[0-9]{1}[1-9]{1}|0\.[1-9]{1}[0-9]{1}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
934;pag;G;163;1;1;;;1
935;detPag;G;934;1;100;;;1
936;indPag;E;935;0;1;^[01]{1}$;;0
937;tPag;E;935;1;1;^(01|02|03|04|05|10|11|12|13|14|90|99)$;;1
938;vPag;E;935;1;1;^0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
939;card;G;935;0;1;;;1
940;tpIntegra;E;939;1;1;^[12]{1}$;;1
941;CNPJ;E;939;0;1;^[0-9]{14}$;;1
942;tBand;E;939;0;1;^(01|02|03|04|05|06|07|08|09|99)$;;1
943;cAut;E;939;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,18}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
944;vTroco;E;934;0;1;^0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
945;infIntermed;G;163;0;1;;;0
946;CNPJ;E;945;1;1;^[0-9]{14}$;;1
947;idCadIntTtran;R;945;1;1;^[a-zA-Z0-9]{60}$;;1
948;infAdic;G;163;0;1;;;1
949;infAdFisco;E;948;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,1998}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
950;infCpl;E;948;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,4998}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
951;obsCont;G;948;0;10;;;1
952;xCampo;A;951;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,18}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
953;xTexto;E;951;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
954;obsFisco;F;948;0;10;;;1
955;xCampo;A;954;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
956;xTexto;E;954;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
957;procRef;G;948;0;100;;;1
958;nProc;E;957;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
959;indProc;E;957;1;1;^[01239]{1}$;;1
960;tpAto;E;957;1;1;^08|10|12$;;1
961;exporta;G;163;0;1;;;1
962;UFSaidaPais;E;961;1;1;^(SC|RS|MG|DF|SP|RN|GO|AM|PA|PE|PB|AP|ES|TO|MT|RR|PI|PR|CE|BA|RJ|AC|MA|AL|RO|SE|MS)$;;1
963;xLocExporta;E;961;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
964;xLocDespacho;E;961;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
965;compra;G;163;0;1;;;1
966;xNEmp;E;965;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,20}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
967;xPed;E;965;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
968;xCont;E;965;0;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
969;cana;G;163;0;1;;;1
970;safra;E;969;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{2,7}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
971;ref;E;969;1;1;^(0[1-9]|1[0-2])([/][2][0-9][0-9][0-9])$;;1
972;forDia;G;969;1;31;;;1
973;dia;A;972;1;1;^[1-9]|[1][0-9]|[2][0-9]|[3][0-1]$;;1
974;qtde;E;972;1;1;^0|0\.[0-9]{1,10}|[1-9]{1}[0-9]{0,10}|[1-9]{1}[0-9]{0,10}(\.[0-9]{1,10})?$;;1
975;qTotMes;E;969;1;1;^0|0\.[0-9]{1,10}|[1-9]{1}[0-9]{0,10}|[1-9]{1}[0-9]{0,10}(\.[0-9]{1,10})?$;;1
976;qTotAnt;E;969;1;1;^0|0\.[0-9]{1,10}|[1-9]{1}[0-9]{0,10}|[1-9]{1}[0-9]{0,10}(\.[0-9]{1,10})?$;;1
977;qTotGer;E;969;1;1;^0|0\.[0-9]{1,10}|[1-9]{1}[0-9]{0,10}|[1-9]{1}[0-9]{0,10}(\.[0-9]{1,10})?$;;1
978;deduc;G;969;0;10;;;1
979;xDed;E;978;1;1;"^[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}[! a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{0,58}[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}|[!a-zA-Z0-9#$%()*+,-.\/:;=?@\[\]^`{|}~]{1}$";;1
980;vDed;E;978;1;1;^0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
981;vFor;E;969;1;1;^0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
982;vTotDed;E;969;1;1;^0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
983;vLiqFor;E;969;1;1;^0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?$;;1
984;infRespTec;G;163;0;1;;;0
985;CNPJ;E;984;1;1;^[0-9]{14}$;;1
986;xContato;E;984;1;1;^[a-zA-Z0-9]{2,60}$;;1
987;email;E;984;1;1;^[a-zA-Z0-9@\.]{6,60}$;;1
988;fone;E;984;1;1;^[0-9]{6,14}$;;1
989;grupo_responsavel_tecnico;GO;984;0;1;;;1
990;idCSRT;E;989;1;1;^[0-9]{2}$;;1
991;hashCSRT;E;989;1;1;^[a-zA-Z0-9]{28}$;;1
992;infNFeSupl;G;5;0;1;;;0
993;qrCode;E;992;1;1;^((HTTPS?|https?)://.*\?chNFe=[0-9]{44}&nVersao=[0-9]{3}&tpAmb=[1-2](&cDest=([A-Za-z0-9.:+-/)(]{0}|[A-Za-z0-9.:+-/)(]{5,20})?)?&dhEmi=[A-Fa-f0-9]{50}&vNF=(0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?)&vICMS=(0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?)&digVal=[A-Fa-f0-9]{56}&cIdToken=[0-9]{6}&cHashQRCode=[A-Fa-f0-9]{40})$;;1
994;urlChave;E;992;1;1;^https:\/\/[a-zA-Z0-9\?\/\.&=]{13,77}|http:\/\/[a-zA-Z0-9\?\/\.&=]{14,78}$;;1
995;Signature;G;5;1;1;;http://www.w3.org/2000/09/xmldsig#;1
996;SignedInfo;G;995;1;1;;;1
997;CanonicalizationMethod;G;996;1;1;;;1
998;Algorithm;A;997;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1
999;SignatureMethod;G;996;1;1;;;1
1000;Algorithm;A;999;1;1;^http://www\.w3\.org/2000/09/xmldsig#rsa-sha1$;;1
1001;Reference;G;996;1;1;;;1
1002;URI;A;1001;1;1;"^[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}[ a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{0,58}[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}$";;1
1003;Transforms;G;1001;1;1;;;1
1004;Transform;G;1003;2;2;;;1
1005;Algorithm;A;1004;1;1;^http://www\.w3\.org/2000/09/xmldsig#enveloped-signature$;;1
1006;XPath;E;1004;0;;;;0
1007;Transform;G;1003;2;2;;;1
1008;Algorithm;A;1007;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1
1009;XPath;E;1007;0;;;;0
1010;DigestMethod;G;1001;1;1;;;1
1011;Algorithm;A;1010;1;1;^http://www\.w3\.org/2000/09/xmldsig#sha1$;;1
1012;DigestValue;E;1001;1;1;;;1
1013;SignatureValue;G;995;1;1;;;1
1014;KeyInfo;G;995;1;1;;;1
1015;X509Data;G;1014;1;1;;;1
1016;X509Certificate;E;1015;1;1;;;1
