id;name;type;parent;min;max;regex;namespace;active;inferrable;xpath;message_field
209;dhEvento;E;202;1;1;^(((20(([02468][048])|([13579][26]))-02-29))|(20[0-9][0-9])-((((0[1-9])|(1[0-2]))-((0[1-9])|(1\d)|(2[0-8])))|((((0[13578])|(1[02]))-31)|(((0[1,3-9])|(1[0-2]))-(29|30)))))T(20|21|22|23|[0-1]\d):[0-5]\d:[0-5]\d([\-,\+](0[0-9]|10|11):00|([\+](12):00))$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:dhEvento;
210;tpEvento;E;202;1;1;^210220$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpEvento;tipo_evento
211;nSeqEvento;E;202;1;1;^[1-9]|[1][0-9]{0,1}|20$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:nSeqEvento;numero_sequencial_evento
212;verEvento;E;202;1;1;^1\.00$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:verEvento;
213;detEvento;G;202;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:detEvento;
214;Signature;G;200;1;1;;http://www.w3.org/2000/09/xmldsig#;1;1;//xs:Signature;
215;SignedInfo;G;214;1;1;;;1;1;//xs:Signature//xs:SignedInfo;
216;CanonicalizationMethod;G;215;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod;
217;Algorithm;A;216;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod//@Algorithm;
218;SignatureMethod;G;215;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod;
219;Algorithm;A;218;1;1;^http://www\.w3\.org/2000/09/xmldsig#rsa-sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod//@Algorithm;
220;Reference;G;215;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference;
221;URI;A;220;1;1;"^[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}[ a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{0,58}[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}$";;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//@URI;
222;Transforms;G;220;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms;
223;Transform;G;222;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
224;Algorithm;A;223;1;1;^http://www\.w3\.org/2000/09/xmldsig#enveloped-signature$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
225;XPath;E;223;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
226;Transform;G;222;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
227;Algorithm;A;226;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
228;XPath;E;226;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
229;DigestMethod;G;220;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod;
230;Algorithm;A;229;1;1;^http://www\.w3\.org/2000/09/xmldsig#sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod//@Algorithm;
231;DigestValue;E;220;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestValue;
232;SignatureValue;G;214;1;1;;;1;1;//xs:Signature//xs:SignatureValue;
233;KeyInfo;G;214;1;1;;;1;1;//xs:Signature//xs:KeyInfo;
234;X509Data;G;233;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data;
235;X509Certificate;E;234;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data//xs:X509Certificate;
236;evento_operacao_nao_realizada;GA;;0;1;;;1;1;;
237;envEvento;Root;236;;;;http://www.portalfiscal.inf.br/nfe;1;0;//xs:envEvento;
238;versao;A;237;1;1;^1\.00$;;1;1;//xs:envEvento//@versao;
239;idLote;E;237;1;1;^[0-9]{1,15}$;;1;0;//xs:envEvento//xs:idLote;lote
240;evento;G;237;1;20;;;1;0;//xs:envEvento//xs:evento;
241;versao;A;240;1;1;^1\.00$;;1;1;//xs:envEvento//xs:evento//@versao;
242;infEvento;G;240;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento;
243;Id;A;242;1;1;^ID[0-9]{52}$;;1;1;//xs:envEvento//xs:evento//xs:infEvento//@Id;
244;cOrgao;E;242;1;1;^11|12|13|14|15|16|17|21|22|23|24|25|26|27|28|29|31|32|33|35|41|42|43|50|51|52|53|90$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:cOrgao;codigo_orgao
245;tpAmb;E;242;1;1;^(1|2)$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpAmb;ambiente
246;CNPJ;CE;242;1;1;^[0-9]{14}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CNPJ;cpf_cnpj
247;CPF;CE;242;1;1;^[0-9]{11}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CPF;cpf_cnpj
248;chNFe;E;242;1;1;^[0-9]{44}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:chNFe;chave_nota
249;dhEvento;E;242;1;1;^(((20(([02468][048])|([13579][26]))-02-29))|(20[0-9][0-9])-((((0[1-9])|(1[0-2]))-((0[1-9])|(1\d)|(2[0-8])))|((((0[13578])|(1[02]))-31)|(((0[1,3-9])|(1[0-2]))-(29|30)))))T(20|21|22|23|[0-1]\d):[0-5]\d:[0-5]\d([\-,\+](0[0-9]|10|11):00|([\+](12):00))$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:dhEvento;
250;tpEvento;E;242;1;1;^210240$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpEvento;tipo_evento
251;nSeqEvento;E;242;1;1;^[1-9]|[1][0-9]{0,1}|20$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:nSeqEvento;numero_sequencial_evento
252;verEvento;E;242;1;1;^1\.00$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:verEvento;
253;detEvento;G;242;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:detEvento;
254;Signature;G;240;1;1;;http://www.w3.org/2000/09/xmldsig#;1;1;//xs:Signature;
255;SignedInfo;G;254;1;1;;;1;1;//xs:Signature//xs:SignedInfo;
256;CanonicalizationMethod;G;255;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod;
257;Algorithm;A;256;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod//@Algorithm;
258;SignatureMethod;G;255;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod;
259;Algorithm;A;258;1;1;^http://www\.w3\.org/2000/09/xmldsig#rsa-sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod//@Algorithm;
260;Reference;G;255;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference;
261;URI;A;260;1;1;"^[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}[ a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{0,58}[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}$";;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//@URI;
262;Transforms;G;260;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms;
263;Transform;G;262;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
264;Algorithm;A;263;1;1;^http://www\.w3\.org/2000/09/xmldsig#enveloped-signature$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
265;XPath;E;263;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
266;Transform;G;262;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
267;Algorithm;A;266;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
268;XPath;E;266;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
269;DigestMethod;G;260;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod;
270;Algorithm;A;269;1;1;^http://www\.w3\.org/2000/09/xmldsig#sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod//@Algorithm;
271;DigestValue;E;260;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestValue;
272;SignatureValue;G;254;1;1;;;1;1;//xs:Signature//xs:SignatureValue;
273;KeyInfo;G;254;1;1;;;1;1;//xs:Signature//xs:KeyInfo;
274;X509Data;G;273;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data;
275;X509Certificate;E;274;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data//xs:X509Certificate;
276;evento_emissao_contingencia;GA;;0;1;;;1;1;;
277;envEvento;Root;276;;;;http://www.portalfiscal.inf.br/nfe;1;0;//xs:envEvento;
278;versao;A;277;1;1;^1\.00$;;1;1;//xs:envEvento//@versao;
279;idLote;E;277;1;1;^[0-9]{1,15}$;;1;0;//xs:envEvento//xs:idLote;lote
280;evento;G;277;1;20;;;1;0;//xs:envEvento//xs:evento;
281;versao;A;280;1;1;^1\.00$;;1;1;//xs:envEvento//xs:evento//@versao;
282;infEvento;G;280;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento;
283;Id;A;282;1;1;^ID[0-9]{52}$;;1;1;//xs:envEvento//xs:evento//xs:infEvento//@Id;
284;cOrgao;E;282;1;1;^11|12|13|14|15|16|17|21|22|23|24|25|26|27|28|29|31|32|33|35|41|42|43|50|51|52|53|91$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:cOrgao;codigo_orgao
285;tpAmb;E;282;1;1;^(1|2)$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpAmb;ambiente
286;CNPJ;CE;282;1;1;^[0-9]{14}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CNPJ;cpf_cnpj
287;CPF;CE;282;1;1;^[0-9]{11}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CPF;cpf_cnpj
288;chNFe;E;282;1;1;^[0-9]{44}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:chNFe;chave_nota
289;dhEvento;E;282;1;1;^(((20(([02468][048])|([13579][26]))-02-29))|(20[0-9][0-9])-((((0[1-9])|(1[0-2]))-((0[1-9])|(1\d)|(2[0-8])))|((((0[13578])|(1[02]))-31)|(((0[1,3-9])|(1[0-2]))-(29|30)))))T(20|21|22|23|[0-1]\d):[0-5]\d:[0-5]\d([\-,\+](0[0-9]|10|11):00|([\+](12):00))$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:dhEvento;
290;tpEvento;E;282;1;1;^110140$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpEvento;tipo_evento
291;nSeqEvento;E;282;1;1;^[1-9]|[1][0-9]{0,1}|20$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:nSeqEvento;numero_sequencial_evento
292;verEvento;E;282;1;1;^1\.00$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:verEvento;
293;detEvento;G;282;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:detEvento;
294;Signature;G;280;1;1;;http://www.w3.org/2000/09/xmldsig#;1;1;//xs:Signature;
295;SignedInfo;G;294;1;1;;;1;1;//xs:Signature//xs:SignedInfo;
296;CanonicalizationMethod;G;295;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod;
297;Algorithm;A;296;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod//@Algorithm;
298;SignatureMethod;G;295;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod;
299;Algorithm;A;298;1;1;^http://www\.w3\.org/2000/09/xmldsig#rsa-sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod//@Algorithm;
300;Reference;G;295;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference;
301;URI;A;300;1;1;"^[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}[ a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{0,58}[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}$";;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//@URI;
302;Transforms;G;300;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms;
303;Transform;G;302;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
304;Algorithm;A;303;1;1;^http://www\.w3\.org/2000/09/xmldsig#enveloped-signature$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
305;XPath;E;303;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
306;Transform;G;302;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
307;Algorithm;A;306;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
308;XPath;E;306;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
309;DigestMethod;G;300;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod;
310;Algorithm;A;309;1;1;^http://www\.w3\.org/2000/09/xmldsig#sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod//@Algorithm;
311;DigestValue;E;300;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestValue;
312;SignatureValue;G;294;1;1;;;1;1;//xs:Signature//xs:SignatureValue;
313;KeyInfo;G;294;1;1;;;1;1;//xs:Signature//xs:KeyInfo;
314;X509Data;G;313;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data;
315;X509Certificate;E;314;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data//xs:X509Certificate;
316;evento_cancelar_nota_substituicao;GA;;0;1;;;1;1;;
317;envEvento;Root;316;;;;http://www.portalfiscal.inf.br/nfe;1;0;//xs:envEvento;
318;versao;A;317;1;1;^1\.00$;;1;1;//xs:envEvento//@versao;
319;idLote;E;317;1;1;^[0-9]{1,15}$;;1;0;//xs:envEvento//xs:idLote;lote
320;evento;G;317;1;20;;;1;0;//xs:envEvento//xs:evento;
321;versao;A;320;1;1;^1\.00$;;1;1;//xs:envEvento//xs:evento//@versao;
322;infEvento;G;320;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento;
323;Id;A;322;1;1;^ID[0-9]{52}$;;1;1;//xs:envEvento//xs:evento//xs:infEvento//@Id;
324;cOrgao;E;322;1;1;^11|12|13|14|15|16|17|21|22|23|24|25|26|27|28|29|31|32|33|35|41|42|43|50|51|52|53|90$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:cOrgao;codigo_orgao
325;tpAmb;E;322;1;1;^(1|2)$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpAmb;ambiente
326;CNPJ;CE;322;1;1;^[0-9]{14}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CNPJ;cpf_cnpj
327;CPF;CE;322;1;1;^[0-9]{11}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CPF;cpf_cnpj
328;chNFe;E;322;1;1;^[0-9]{44}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:chNFe;chave_nota
329;dhEvento;E;322;1;1;^(((20(([02468][048])|([13579][26]))-02-29))|(20[0-9][0-9])-((((0[1-9])|(1[0-2]))-((0[1-9])|(1\d)|(2[0-8])))|((((0[13578])|(1[02]))-31)|(((0[1,3-9])|(1[0-2]))-(29|30)))))T(20|21|22|23|[0-1]\d):[0-5]\d:[0-5]\d([\-,\+](0[0-9]|10|11):00|([\+](12):00))$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:dhEvento;
330;tpEvento;E;322;1;1;^110112$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpEvento;tipo_evento
331;nSeqEvento;E;322;1;1;^[1-9]|[1][0-9]{0,1}|20$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:nSeqEvento;numero_sequencial_evento
332;verEvento;E;322;1;1;^1\.00$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:verEvento;
333;detEvento;G;322;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:detEvento;
334;Signature;G;320;1;1;;http://www.w3.org/2000/09/xmldsig#;1;1;//xs:Signature;
335;SignedInfo;G;334;1;1;;;1;1;//xs:Signature//xs:SignedInfo;
336;CanonicalizationMethod;G;335;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod;
337;Algorithm;A;336;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod//@Algorithm;
338;SignatureMethod;G;335;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod;
339;Algorithm;A;338;1;1;^http://www\.w3\.org/2000/09/xmldsig#rsa-sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod//@Algorithm;
340;Reference;G;335;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference;
341;URI;A;340;1;1;"^[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}[ a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{0,58}[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}$";;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//@URI;
342;Transforms;G;340;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms;
343;Transform;G;342;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
344;Algorithm;A;343;1;1;^http://www\.w3\.org/2000/09/xmldsig#enveloped-signature$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
345;XPath;E;343;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
346;Transform;G;342;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
347;Algorithm;A;346;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
348;XPath;E;346;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
349;DigestMethod;G;340;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod;
350;Algorithm;A;349;1;1;^http://www\.w3\.org/2000/09/xmldsig#sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod//@Algorithm;
351;DigestValue;E;340;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestValue;
352;SignatureValue;G;334;1;1;;;1;1;//xs:Signature//xs:SignatureValue;
353;KeyInfo;G;334;1;1;;;1;1;//xs:Signature//xs:KeyInfo;
354;X509Data;G;353;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data;
355;X509Certificate;E;354;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data//xs:X509Certificate;
356;evento_cancelar_nota;GA;;0;1;;;1;1;;
357;envEvento;Root;356;;;;http://www.portalfiscal.inf.br/nfe;1;0;//xs:envEvento;
358;versao;A;357;1;1;^1\.00$;;1;1;//xs:envEvento//@versao;
359;idLote;E;357;1;1;^[0-9]{1,15}$;;1;0;//xs:envEvento//xs:idLote;lote
360;evento;G;357;1;20;;;1;0;//xs:envEvento//xs:evento;
361;versao;A;360;1;1;^1\.00$;;1;1;//xs:envEvento//xs:evento//@versao;
362;infEvento;G;360;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento;
363;Id;A;362;1;1;^ID[0-9]{52}$;;1;1;//xs:envEvento//xs:evento//xs:infEvento//@Id;
364;cOrgao;E;362;1;1;^11|12|13|14|15|16|17|21|22|23|24|25|26|27|28|29|31|32|33|35|41|42|43|50|51|52|53|90$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:cOrgao;codigo_orgao
365;tpAmb;E;362;1;1;^(1|2)$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpAmb;ambiente
366;CNPJ;CE;362;1;1;^[0-9]{14}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CNPJ;cpf_cnpj
367;CPF;CE;362;1;1;^[0-9]{11}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CPF;cpf_cnpj
368;chNFe;E;362;1;1;^[0-9]{44}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:chNFe;chave_nota
369;dhEvento;E;362;1;1;^(((20(([02468][048])|([13579][26]))-02-29))|(20[0-9][0-9])-((((0[1-9])|(1[0-2]))-((0[1-9])|(1\d)|(2[0-8])))|((((0[13578])|(1[02]))-31)|(((0[1,3-9])|(1[0-2]))-(29|30)))))T(20|21|22|23|[0-1]\d):[0-5]\d:[0-5]\d([\-,\+](0[0-9]|10|11):00|([\+](12):00))$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:dhEvento;
370;tpEvento;E;362;1;1;^110111$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpEvento;tipo_evento
371;nSeqEvento;E;362;1;1;^[1-9]|[1][0-9]{0,1}|20$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:nSeqEvento;numero_sequencial_evento
372;verEvento;E;362;1;1;^1\.00$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:verEvento;
373;detEvento;G;362;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:detEvento;
374;Signature;G;360;1;1;;http://www.w3.org/2000/09/xmldsig#;1;1;//xs:Signature;
375;SignedInfo;G;374;1;1;;;1;1;//xs:Signature//xs:SignedInfo;
376;CanonicalizationMethod;G;375;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod;
377;Algorithm;A;376;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod//@Algorithm;
378;SignatureMethod;G;375;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod;
379;Algorithm;A;378;1;1;^http://www\.w3\.org/2000/09/xmldsig#rsa-sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod//@Algorithm;
380;Reference;G;375;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference;
381;URI;A;380;1;1;"^[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}[ a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{0,58}[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}$";;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//@URI;
382;Transforms;G;380;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms;
383;Transform;G;382;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
384;Algorithm;A;383;1;1;^http://www\.w3\.org/2000/09/xmldsig#enveloped-signature$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
385;XPath;E;383;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
386;Transform;G;382;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
387;Algorithm;A;386;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
388;XPath;E;386;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
389;DigestMethod;G;380;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod;
390;Algorithm;A;389;1;1;^http://www\.w3\.org/2000/09/xmldsig#sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod//@Algorithm;
391;DigestValue;E;380;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestValue;
392;SignatureValue;G;374;1;1;;;1;1;//xs:Signature//xs:SignatureValue;
393;KeyInfo;G;374;1;1;;;1;1;//xs:Signature//xs:KeyInfo;
394;X509Data;G;393;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data;
395;X509Certificate;E;394;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data//xs:X509Certificate;
396;evento_prorrogar_prazo_1;GA;;0;1;;;1;1;;
397;envEvento;Root;396;;;;http://www.portalfiscal.inf.br/nfe;1;0;//xs:envEvento;
398;versao;A;397;1;1;^[0-9]\.[0-9{2}]$;;1;1;//xs:envEvento//@versao;
399;idLote;E;397;1;1;^[0-9]{1,15}$;;1;0;//xs:envEvento//xs:idLote;lote
400;evento;G;397;1;20;;;1;0;//xs:envEvento//xs:evento;
401;versao;A;400;1;1;^1\.00$;;1;1;//xs:envEvento//xs:evento//@versao;
402;infEvento;G;400;1;1;;;1;0;//xs:envEvento//xs:evento//xs:infEvento;
403;Id;A;402;1;1;^ID[0-9]{52}$;;1;1;//xs:envEvento//xs:evento//xs:infEvento//@Id;
404;cOrgao;E;402;1;1;^11|12|13|14|15|16|17|21|22|23|24|25|26|27|28|29|31|32|33|35|41|42|43|50|51|52|53|90$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:cOrgao;codigo_orgao
405;tpAmb;E;402;1;1;^(1|2)$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:tpAmb;ambiente
406;CNPJ;CE;402;1;1;^[0-9]{14}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CNPJ;cpf_cnpj
407;CPF;CE;402;1;1;^[0-9]{11}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:CPF;cpf_cnpj
408;chNFe;E;402;1;1;^[0-9]{44}$;;1;0;//xs:envEvento//xs:evento//xs:infEvento//xs:chNFe;chave_nota
